Trade #,Trade Type,Opening Date,Open Price,Closing Date,Closing Price,Stop loss?,Profit,Tolerance,Realised volatility
76,Short,2025-02-28 05:50:06+00:00,5881.75,2025-02-28 13:45:00+00:00,5893.25,No,-2300.0,50,6.908876376687738
77,Long,2025-02-28 13:45:00+00:00,5893.25,2025-02-28 13:45:00+00:00,5958.0,No,12950.0,50,28.22421624378182
78,Short,2025-02-28 22:01:04+00:00,5958.0,2025-03-03 03:30:00+00:00,5960.25,No,-450.0,50,7.956341607044938
79,Long,2025-03-03 03:30:00+00:00,5960.25,2025-03-03 18:30:00+00:00,5904.25,Yes,-11200.0,50,16.038562817084614
80,Short,2025-03-04 19:05:00+00:00,5837.0,2025-03-05 12:30:00+00:00,5806.5,No,6100.0,50,10.767767167470488
81,Long,2025-03-05 12:30:00+00:00,5806.5,2025-03-05 16:35:00+00:00,5756.5,Yes,-10000.0,50,13.291937866424819
82,Short,2025-03-05 19:05:00+00:00,5844.25,2025-03-06 01:20:00+00:00,5842.0,No,450.0,50,6.003965651686141
83,Long,2025-03-06 01:20:00+00:00,5842.0,2025-03-06 09:30:00+00:00,5791.25,Yes,-10150.0,50,13.661280274800388
84,Short,2025-03-07 01:55:04+00:00,5768.0,2025-03-07 05:25:00+00:00,5760.25,No,1550.0,50,3.0669373681209686
85,Long,2025-03-07 05:25:00+00:00,5760.25,2025-03-07 15:40:00+00:00,5708.5,Yes,-10350.0,50,10.944956480094707
86,Short,2025-03-07 19:50:00+00:00,5766.5,2025-03-09 23:55:01+00:00,5733.0,No,6700.0,50,20.651594789433062
87,Long,2025-03-09 23:55:01+00:00,5733.0,2025-03-09 23:55:01+00:00,5754.25,No,4250.0,50,7.765860132908402
88,Short,2025-03-10 04:35:00+00:00,5754.25,2025-03-10 08:25:00+00:00,5729.75,No,4900.0,50,5.8421902058628765
89,Long,2025-03-10 08:25:00+00:00,5729.75,2025-03-10 14:05:00+00:00,5675.25,Yes,-10900.0,50,12.12408537958885
90,Short,2025-03-10 22:50:01+00:00,5619.0,2025-03-12 14:45:00+00:00,5579.25,No,7950.0,50,23.504532591265527
91,Long,2025-03-12 14:45:00+00:00,5579.25,2025-03-12 14:45:00+00:00,5604.5,No,5050.0,50,17.421158275380943
92,Short,2025-03-13 10:00:02+00:00,5604.5,2025-03-14 06:30:00+00:00,5559.5,No,9000.0,50,21.99336408889426
93,Long,2025-03-14 06:30:00+00:00,5559.5,2025-03-14 06:30:00+00:00,5620.5,No,12200.0,50,22.432706905441353
94,Short,2025-03-17 10:20:00+00:00,5620.5,2025-03-17 13:55:00+00:00,5670.75,Yes,-10050.0,50,13.040107264244497
95,Long,2025-03-18 02:45:00+00:00,5717.75,2025-03-18 02:40:00+00:00,5666.25,Yes,-10300.0,50,
